sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
오이,오이,SPL 세척오이,신선편의식품,제조일로부터 5일까지(냉장),,주식회사 삼립 청주공장,201704150801205,20250911,20250913
마요네즈,마요네즈,SPL 양파마요네즈,소스,제조일로부터 30일까지 (냉장),,주식회사 삼립 청주공장,201704150801082,20250120,20250122
명란,명란,SPOON명란,양념젓갈,제조일로부터 24개월,,삼양씨푸드주식회사,20030128361105,20191230,20200103
그래놀라,그래놀라,SRC 그래놀라 카카오,과자,제조일로부터 1년,,(주)살루스,2019020611019,20231221,20231223
대파,대파,SRT300대파샌드,빵류,별도표기일로부터 54일,,로컬베이커리소풍,2024059014014,20250529,20250605
스테이크소스,스테이크소스,SS)뉴욕 스테이크소스,소스,냉장(0~10℃이하) : 제조일로부터 6개월,,설성푸드주식회사,20200401840112,20260414,20260428
쌈장,쌈장,Ssamjang - Korean Soybean Sauce(쌈장소스),소스,제조일로부터 14개월까지,,주식회사 화경,200103062442426,20250822,20250826
쌈장,쌈장,SSAMJANG MAYO 쌈장 마요 소스,소스,제조일부터 6개월,,서울향료(주)진천공장,201804502621669,20240509,20241228
쌈장,쌈장,SSB(에스에스비)쌈장,혼합장,제조일로부터 18개월까지,,매일식품주식회사,19550509001280,20150429,20160706
돈까스소스,돈까스소스,SSPC 매콤 돈까스소스,소스,제조일로부터 6개월,,(주)서해식품,2017063518277,20250730,20251225
스테이크소스,스테이크소스,SSPC 큐브스테이크소스,소스,제조일로부터 12개월(실온보관),,(주)서해식품,20170635182561,20260410,20260411
돈까스소스,돈까스소스,SSPC 프리미엄 돈까스소스,소스,제조일로부터 6개월(실온보관),,(주)서해식품,2017063518276,20250705,20251224
설탕,설탕,STARBUCKS 카페 라떼 설탕 무첨가,커피,냉장보관(0~10℃) : 제조일로부터 63일,,서울우유협동조합거창공장,2006062401229,20260508,20260509
스테이크소스,스테이크소스,Steak 스테이크소스,소스,제조일부터 12개월 (실온보관),,(주)동원홈푸드,20190442149179,20190614,20230927
스테이크소스,스테이크소스,Steak 스테이크소스,소스,제조일부터 12개월 (실온보관),,(주)동원홈푸드,200204610739384,20180604,20230927
설탕,설탕,Sugar Flavor ES1 (설탕향 ES1),향료,해당사항없음,해당사항없음,주식회사 세림향료,200802750621060,20200108,20220702
바나나,바나나,Sunkist 바나나,혼합음료,제조일로부터 12개월,,오케이에프음료 주식회사,20100543066614,20180410,20190301
요구르트,요구르트,Sunkist 요구르트 워터,유산균음료,제조일로부터 12개월,,건강한사람들 주식회사 2사업장,20030473071308,20190211,20190215
탄산,탄산,Sunkist 탄산 레몬에이드,탄산음료,제조일로부터12개월,,건강한사람들 주식회사 2사업장,20030473071400,20210603,20231125
탄산,탄산,Sunkist 탄산 레몬에이드,탄산음료,제조일로부터 12개월,,오케이에프음료 주식회사,20100543066910,20201211,20210122
스테이크소스,스테이크소스,Sweetsour 스테이크소스(스위트사워 스테이크소스),소스,"냉장, 6개월",,(주)시아스,200504150202948,20180327,20180616
유부,유부,Swicy유부3P,즉석섭취식품,제조일로부터 48시간,,(주)스위시팩토리,2025052522764,20250925,20250927
유부,유부,Swicy유부4P,즉석섭취식품,제조일로부터 48시간,,(주)스위시팩토리,2025052522758,20250904,20251220
돈까스소스,돈까스소스,SY 돈까스소스,소스,제조일로부터 6개월,,프레시플러스 주식회사,200304432172464,20160404,20180814
요구르트,요구르트,SY요구르트향소스,소스,냉장보관 6개월,,(주)푸드공방,20010368431508,20181128,20181206
돈까스소스,돈까스소스,SY프랜차이즈 프리미엄돈까스소스,소스,제조일로부터 6개월,,프레시플러스 주식회사,200304432174624,20210420,20251122
요구르트,요구르트,SYLION 크랜베리 콘요구르트바,과자,12개월,별첨,(주)씨알푸드,20080435169425,20250401,20250410
돈까스소스,돈까스소스,T-돈까스소스,소스,제조일로부터 12개월[실온보관],,주식회사 유니푸드,20090372032474,20180131,20250315
쌈장,쌈장,T쌈장소스,소스,제조일로부터  4개월,,태원식품산업(주),1985031100112549,20220929,20221007
시금치,시금치,tac 시금치또띠아,빵류,제조일로부터 9개월,-,남향푸드또띠아(주),19990199004244,20260423,20260424
낙지,낙지,TB낙지볶음,기타 수산물가공품,제조일로부터 1년,,주)씨엔에스테크,20150380724151,20250716,20250723
김자반,김자반,TBK 김자반,가공김(조미김 또는 구운김),제조일로부터 12개월 까지,,(주)김노리,20130473129215,20260429,20260501
후추,후추,TBK 마늘후추소스,소스,제조일부터 6 개월,,서울향료(주)진천공장,201804502622247,20260413,20260416
생크림,생크림,TC)레드생크림케이크,빵류,9일,,서울식품공업(주),198504330151270,20131230,20160706
바나나,바나나,TC)바나나타르트,빵류,제조일로부터 6개월(-18℃ 이하 보관),해당없음,서울식품공업(주),198504330151498,20150630,20160706
생크림,생크림,TC)생크림스콘(냉),빵류,제조일로부터 9개월까지(-18℃이하 냉동보관),,서울식품공업(주),198504330152108,20200303,20200304
소시지,소시지,TC)소시지페스츄리,빵류,제조일로부터 6개월까지(-18℃이하 냉동보관),,서울식품공업(주),198504330151723,20170123,20170124
바나나,바나나,TC)초코&바나나케이크,빵류,제조일로부터 180일(-18℃ 이하 보관),해당없음,서울식품공업(주),198504330151492,20150630,20160706
우엉,우엉,TEA를 그대로 우엉,침출차,2년,,농업회사법인 맑을청웰빙 주식회사,20130188080568,20240314,20240330
수박,수박,Tealog 망고수박 아이스티,액상차,제조일로부터 12개월,,동원시스템즈 횡성사업장,20190413079305,20260226,20260305
바나나,바나나,TEAM 바나나맛시럽,소스,제조일로부터 9개월,제조일로부터 9개월,주식회사세명에프엔에프,20100154489358,20200826,20201225
우엉,우엉,TEAPEDIA 연근우엉,침출차,제조일로 부터 12개월까지,12개월,주식회사 건강한채소,2012027528675,20220219,20220222
우엉,우엉,TEAPEDIA 연근우엉차,침출차,제조일로부터 24개월까지,,(주)유성식품,19900368039742,20220127,20220129
다시마,다시마,TERRA X 생생감자칩 다시마소금맛,과자,6개월,,해태가루비(주) 제 2공장,2016038342869,20230210,20230610
시금치,시금치,TG시금치볶음소스,소스,제조일로부터 6개월,,태원식품산업(주),1985031100116821,20260325,20260401
그래놀라,그래놀라,TH 메이플 그래놀라,곡류가공품,제조일로부터 12개월,해당없음.,솜밸리주식회사농업회사법인,20140347242104,20250806,20250812
수박,수박,TH수박스무디,과.채가공품,제조일로부터 36개월,,(주)흥국에프엔비,201104452921245,20250319,20250521
키위,키위,TH애플키위스무디,과.채가공품,제조일로부터 36개월,,(주)흥국에프엔비,201104452921424,20260519,20260522
식초,식초,Thanks Halmae(고마워할매) 감식초,발효식초,24개월,,별빛담은마을,201806160688,20191216,20260418
부추,부추,the 경동 부추꼬막장,절임식품,제조일로부터 1년,,농업회사법인(주)승화푸드,200700565441320,20200102,20240906
귀리,귀리,the 고소한 검은콩 볶은귀리 미숫가루,곡류가공품,제조년월일로부터 24개월,,논앤밭위드,2020020559736,20260608,20260617
김자반,김자반,The 고소한 참기름 돌김자반,가공김(조미김 또는 구운김),제조일로부터 12개월,,주식회사 제이와이에프엔비,201903741696,20250808,20250814
볶음참깨,볶음참깨,THE 농부들앤볶음참깨,기타 농산가공품,제조일로부터 1년,,주식회사 다들림푸드,2011036855960,20251023,20260209
참기름,참기름,THE 농부들앤참기름,참기름,제조일로부터 12개월,,(주)다들림푸드 제2공장,2020038728661,20251023,20260209
들기름,들기름,The 더 건강한 들기름,들기름,1년,,합천군 농산물가공센터(용주),201706251014,20180910,20181030
참기름,참기름,The 더 건강한 참기름,참기름,1년,,합천군 농산물가공센터(용주),201706251015,20181001,20181030
귀리,귀리,THE 든든한 발효귀리가루,곡류가공품,제조일로부터 1년,,다파라케이바이오(주),202406350825,20250109,20250116
들깨,들깨,THE 들깨칼국수용 분말스프,복합조미식품,제조일로부터 1년,,보감푸드,20030607112437,20260202,20260205
소고기,소고기,"The 맛, 소고기 진한 다시 분말",복합조미식품,제조일로부터 18개월(실온),,주식회사 다솜식품,2014044902368,20241105,20250318
키위,키위,The 맛있는 키위드레싱,소스,제조일로부터 6개월,,프레시플러스 주식회사 음성공장,20240676288353,20250620,20250804
모짜렐라,모짜렐라,The 모짜렐라치즈스틱,즉석조리식품,제조일로부터 12개월,,(주)이지푸드,2020042414487,20251217,20251219
연어,연어,THE 바른 생 연어장,절임식품,제조일로부터 1년,,슬기로운 밥상생활,2021059644066,20230623,20230627
전복,전복,THE 바른 전복장,절임식품,제조일로부터 1년,,슬기로운 밥상생활,202105964409,20220805,20220809
전복,전복,THE 방파제 전복 게우장,기타 수산물가공품,제조일로부터 냉동 보관 시 2년,,다미식품,2018052700586,20251215,20251218
우유,우유,The 부드러운 우유식빵,빵류,제조일로부터 7일,해당없음.,밀도베이커스,2022042329425,20250618,20250620
생크림,생크림,THE 생크림,식물성크림,9개월,,주식회사 산지,20170433005403,20240125,20241214
키위,키위,THE 속편한 키위,과.채가공품,제조일로부터 24개월까지,,동서바이오팜(주)용인공장,20000347090469,20231106,20241120
사탕,사탕,the 스윗 산타 소미소미솜사탕,캔디류,제조일로 부터 12개월,제조일로부터 12개월,주)앙팡드봉봉,20190115136110,20231103,20231104
사탕,사탕,the 스윗 소미소미솜사탕,캔디류,제조일로 부터 12개월,제조일로부터 12개월,주)앙팡드봉봉,20190115136108,20230906,20230907
대파,대파,the 슬로우메이드 대파크림 치즈카츠,식육함유가공품,제조일로부터 12개월까지,,지푸드(2공장),2021032427642,20250730,20250806
양배추,양배추,The 진한 유기농양배추즙,액상차,제조일로부터 2년까지,,농업회사법인 우포의아침 주식회사,20110618121137,20190402,20190403
전복,전복,The 진한 전복&톳 미역국,즉석조리식품,제조일로부터 12개월,,기적수산,2023076710664,20250827,20250912
전복,전복,The 진한 전복소스,소스,제조일로부터 12개월까지,,(주)재호물산 제2공장,2016014458988,20200420,20230309
전복,전복,The 진한 전복죽,즉석조리식품,제조일로부터 12개월,,기적수산,2023076710663,20250827,20250912
생크림,생크림,The 촉촉 초콜릿 생크림 케이크,빵류,냉장 5일,,주식회사신세계푸드천안공장,200404490103874,20240201,20241031
멸치,멸치,The 푸짐한 멸치디포리다시팩,기타 수산물가공품,제조일로부터 12개월,제조일로부터 12개월,주식회사 자연원,2016036875082,20251023,20251030
고등어,고등어,The 푸짐한 얼큰달큰 시래기 고등어 조림,기타 수산물가공품,1년,1년,해마(주),19960389021157,20240620,20240621
명태,명태,The 푸짐한 얼큰달큰 시래기 명태조림,기타 수산물가공품,1년,1년,해마(주),19960389021149,20240508,20240511
전복,전복,the 푸짐한 전복 가지 솥밥세트,기타 수산물가공품,제조일로부터 12개월까지,,(주)푸드벅스,20200388015207,20250901,20250913
전복,전복,the 푸짐한 전복 표고버섯 솥밥세트,기타 수산물가공품,제조일로부터 12개월까지,,(주)푸드벅스,20200388015206,20250901,20250913
전복,전복,The 푸짐한 정성가득  전복장,절임식품,제조일로부터 12개월까지,,(주)푸드벅스,20200388015208,20250918,20250922
부추,부추,the 푸짐한 정성가득 한끼 부추 꼬막장,절임식품,제조일로부터 24개월까지,,(주)푸드벅스,20200388015210,20251021,20251023
연어,연어,THE 프로테오글리칸 연어코연골추출물 정,고형차,제조일로부터 2년,,채움바이오 주식회사,202102030782709,20230811,20230815
들기름,들기름,THE DMZ 진심 생들기름,들기름,제조일로부터 12개월,,주식회사 진실한공방,2020036313481,20240731,20240815
라면,라면,THE HOT 열라면,유탕면,제조일로부터 6개월,,오뚜기라면(주),198603090181246,20250814,20250815
라면,라면,THE HOT 열라면 건더기스프,기타가공품,제조일로부터 12개월,,상미식품주식회사,199104490041140,20250729,20250731
낙지,낙지,The(더)낙지볶음밥,즉석조리식품,제조일로부터 12개월까지,,천일식품(주),19930199349755,20151016,20240808
귀리,귀리,the고소한 볶은귀리 미숫가루,곡류가공품,제조년월일로부터 24개월,,논앤밭위드,2020020559715,20210506,20210511
볶음참깨,볶음참깨,THE농부들앤볶음참깨분말가루,기타 농산가공품,제조일로부터 1년,,주식회사 다들림푸드,2011036855961,20251028,20260209
들기름,들기름,The맑음 들기름,들기름,제조일로부터 12개월,해당없음.,(주)더맑음,202305230913,20230925,20231014
들깨,들깨,The맑음 들깨가루,기타 농산가공품,제조일로부터 12개월,,(주)더맑음,202305230914,20231021,20231103
